tgl;no;nobatch;kode;nopallet;qty
2023-01-31 08:00:00;392;16221004;K.001.01;J02-H1-09;1592
2023-01-31 08:00:00;393;16221004;K.001.01;J02-H1-08;1728
2023-01-31 08:00:00;394;16221004;K.001.01;J02-H1-07;102
2023-01-31 08:00:00;395;16221005;K.001.01;J02-H1-07;1626
2023-01-31 08:00:00;396;16221005;K.001.01;J02-H1-06;1728
2023-01-31 08:00:00;397;13221002;D.003.01;J02-D2-39;76100
2023-01-31 08:00:00;398;13221003;D.003.01;J02-D2-39;173900
2023-01-31 08:00:00;399;13221003;D.003.01;J02-D2-41;250000
2023-01-31 08:00:00;400;3810415;A.002.01;J02-C0-42;573
2023-01-31 08:00:00;401;1221006;A.001.01;J02-A0-17;35000
2023-01-31 08:00:00;402;1221006;A.001.01;J02-A0-18;858
2023-01-31 08:00:00;403;1221007;A.001.01;J02-A0-18;32142
2023-01-31 08:00:00;404;1221007;A.001.01;J02-A0-19;35000
2023-01-31 08:00:00;405;1221008;A.001.01;J02-A0-20;33000
2023-01-31 08:00:00;406;1221008;A.001.01;J02-A0-21;35000
2023-01-31 08:00:00;407;1221008;A.001.01;J02-A0-22;805
2023-01-31 08:00:00;408;1221009;A.001.01;J02-A0-22;32195
2023-01-31 08:00:00;409;1221009;A.001.01;J02-A0-23;33000
2023-01-31 08:00:00;410;1221010;A.001.01;J02-A0-24;32780
2023-01-31 08:00:00;411;1221010;A.001.01;J02-A0-25;35000
2023-01-31 08:00:00;412;1221010;A.001.01;J02-A0-26;600
2023-01-31 08:00:00;413;1221011;A.001.01;J02-A0-26;33400
2023-01-31 08:00:00;414;1221011;A.001.01;J02-A0-27;33000
2023-01-31 08:00:00;415;26221001;A.008.02;J02-C1-33;33600
2023-01-31 08:00:00;416;26221001;A.008.02;J02-C1-34;24371
2023-01-31 08:00:00;417;13221003;D.003.01;J02-D2-42;250000
2023-01-31 08:00:00;418;13221003;D.003.01;J02-E0-01;250000
2023-01-31 08:00:00;419;13221003;D.003.01;J02-E0-02;250000
2023-01-31 08:00:00;420;16221005;K.001.01;J02-H1-05;205
2023-01-31 08:00:00;421;16221006;K.001.01;J02-H1-05;1523
2023-01-31 08:00:00;422;16221006;K.001.01;J02-H1-06;1644
2023-01-31 08:00:00;423;16221101;K.001.01;J02-H1-06;84
2023-01-31 08:00:00;424;32221001;A.005.02;J02-C2-33;32400
2023-01-31 08:00:00;425;232221001;B.001.01;J02-H1-37;1525
2023-01-31 08:00:00;426;232221002;B.001.01;J02-H1-37;1285
2023-01-31 08:00:00;427;231221001;B.002.01;J02-H1-38;1655
2023-01-31 08:00:00;428;231221002;B.002.01;J02-H1-38;1512
2023-01-31 08:00:00;429;50221002;B.003.01;J02-H1-41;666
2023-01-31 08:00:00;430;142220901;B.005.01;J02-H1-40;372
2023-01-31 08:00:00;431;104221002;B.007.03;J02-H1-34;3027
2023-01-31 08:00:00;432;98221001;B.007.02;J02-H1-33;36
2023-01-31 08:00:00;433;86910701;K.004.01;J02-G1-40;972
2023-01-31 08:00:00;434;86120301;K.004.02;J02-G1-41;1386
2023-01-31 08:00:00;435;86120302;K.004.03;J02-G1-42;1344
2023-01-31 08:00:00;436;86510501;K.004.03;J02-G1-42;50
2023-01-31 08:00:00;437;231020801;B.002.01;J02-H1-38;6
2023-01-31 08:00:00;438;232020701;B.002.01;J02-H1-38;5
2023-01-31 08:00:00;439;177910301;I.001.02;J02-G0-23;2016
2023-01-31 08:00:00;440;177121101;I.001.02;J02-G0-22;3498
2023-01-31 08:00:00;441;93121101;I.001.01;J02-G0-25;1291
2023-01-31 08:00:00;442;94120201;I.001.03;J02-G0-26;22
2023-01-31 08:00:00;443;35020302;D.009.01;J02-D3-42;7800
2023-01-31 08:00:00;444;161220503;D.006.01;J02-D3-38;5760
2023-01-31 08:00:00;445;1221011;A.001.01;J02-A0-28;2000
2023-01-31 08:00:00;446;1221012;A.001.01;J02-A0-28;32000
2023-01-31 08:00:00;447;1221012;A.001.01;J02-A0-29;32000
2023-01-31 08:00:00;448;1221013;A.001.01;J02-A0-30;28000
2023-01-31 08:00:00;449;1221013;A.001.01;J02-A0-31;35433
2023-01-31 08:00:00;450;1221014;A.001.01;J02-A0-31;567
2023-01-31 08:00:00;451;1221014;A.001.01;J02-A0-32;36000
2023-01-31 08:00:00;452;1221014;A.001.01;J02-A0-33;33204
2023-01-31 08:00:00;453;1221015;A.001.01;J02-A0-33;796
2023-01-31 08:00:00;454;13221003;D.003.01;J02-E0-03;250000
2023-01-31 08:00:00;455;13221003;D.003.01;J02-E0-04;250000
2023-01-31 08:00:00;456;13221003;D.003.01;J02-E0-05;250000
2023-01-31 08:00:00;457;13221004;D.003.01;J02-E0-07;250000
2023-01-31 08:00:00;458;13221004;D.003.01;J02-E0-08;250000
2023-01-31 08:00:00;459;16221006;K.001.01;J02-H1-03;432
2023-01-31 08:00:00;460;16221101;K.001.01;J02-H1-03;1296
2023-01-31 08:00:00;461;16221101;K.001.01;J02-H1-02;1728
2023-01-31 08:00:00;462;238220901;L.011.01;J02-C0-35;4320
2023-01-31 08:00:00;463;238220901;L.011.01;J02-C0-36;11520
2023-01-31 08:00:00;464;239220901;L.011.02;J02-C0-37;7200
2023-01-31 08:00:00;465;239220901;L.011.02;J02-C0-38;7200
2023-01-31 08:00:00;466;239220901;L.011.02;J02-C0-39;7200
2023-01-31 08:00:00;467;239220901;L.011.02;J02-C0-40;2400
2023-01-31 08:00:00;468;73220403;D.002.02;J02-F1-23;1100
2023-01-31 08:00:00;469;183221001;B.008.01;J02-H1-33;72
2023-01-31 08:00:00;470;213020301;B.008.02;J02-H2-32;1775
2023-01-31 08:00:00;471;213120501;B.008.02;J02-H2-32;3260
2023-01-31 08:00:00;472;184120602;B.008.04;J02-H2-30;36
2023-01-31 08:00:00;473;1221015;A.001.01;J02-A0-34;40000
2023-01-31 08:00:00;474;1221015;A.001.01;J02-A0-35;37000
2023-01-31 08:00:00;475;1221015;A.001.01;J02-A0-36;36000
2023-01-31 08:00:00;476;1221015;A.001.01;J02-A0-37;520
2023-01-31 08:00:00;477;1221016;A.001.01;J02-A0-37;33480
2023-01-31 08:00:00;478;1221016;A.001.01;J02-A0-38;33000
2023-01-31 08:00:00;479;1221016;A.001.01;J02-A0-39;267
2023-01-31 08:00:00;480;1221017;A.001.01;J02-A0-39;14733
2023-01-31 08:00:00;481;1221017;A.001.01;J02-A0-40;15000
2023-01-31 08:00:00;482;1221017;A.001.01;J02-A0-41;26000
2023-01-31 08:00:00;483;13221003;D.003.01;J02-E0-06;190200
2023-01-31 08:00:00;484;13221004;D.003.01;J02-E0-06;59800
2023-01-31 08:00:00;485;13221004;D.003.01;J02-E0-12;250000
2023-01-31 08:00:00;486;13221004;D.003.01;J02-E0-13;250000
2023-01-31 08:00:00;487;13221004;D.003.01;J02-E0-14;250000
2023-01-31 08:00:00;488;16221101;K.001.01;J02-H1-01;398
2023-01-31 08:00:00;489;16221102;K.001.01;J02-H1-01;1330
2023-01-31 08:00:00;490;16221102;K.001.01;J02-H2-01;1728
2023-01-31 08:00:00;491;13221004;D.003.01;J02-E0-15;250000
2023-01-31 08:00:00;492;13221004;D.003.01;J02-E0-16;250000
2023-01-31 08:00:00;493;13221004;D.003.01;J02-E0-17;250000
2023-01-31 08:00:00;494;1221017;A.001.01;J02-A0-42;26960
2023-01-31 08:00:00;495;1221018;A.001.01;J02-A0-42;40
2023-01-31 08:00:00;496;1221018;A.001.01;J02-A0-43;31000
2023-01-31 08:00:00;497;1221018;A.001.01;J02-A0-44;34000
2023-01-31 08:00:00;498;1221019;A.001.01;J02-A0-45;33000
2023-01-31 08:00:00;499;1221019;A.001.01;J02-A0-46;34000
2023-01-31 08:00:00;500;32221001;A.005.02;J02-C2-34;3600
2023-01-31 08:00:00;501;13221004;D.003.01;J02-E0-18;150000
2023-01-31 08:00:00;502;13221101;D.003.01;J02-E0-18;100000
2023-01-31 08:00:00;503;13221101;D.003.01;J02-E0-19;250000
2023-01-31 08:00:00;504;13221101;D.003.01;J02-E0-20;250000
2023-01-31 08:00:00;505;13221101;D.003.01;J02-E0-21;250000
2023-01-31 08:00:00;506;13221101;D.003.01;J02-E0-22;250000
2023-01-31 08:00:00;507;13221101;D.003.01;J02-E0-23;250000
2023-01-31 08:00:00;508;13221101;D.003.01;J02-E0-24;250000
2023-01-31 08:00:00;509;13221101;D.003.01;J02-E0-25;160000
2023-01-31 08:00:00;510;13221101;D.003.01;J02-E0-26;250000
2023-01-31 08:00:00;511;13221101;D.003.01;J02-E0-27;33600
2023-01-31 08:00:00;512;13221102;D.003.01;J02-E0-27;216400
2023-01-31 08:00:00;513;16221102;K.001.01;J02-H2-02;823
2023-01-31 08:00:00;514;16221103;K.001.01;J02-H2-02;905
2023-01-31 08:00:00;515;16221103;K.001.01;J02-H2-03;1728
2023-01-31 08:00:00;516;16221103;K.001.01;J02-H2-04;561
